s1,s2
ROIs1970_fall_s1_29_p1042.png,ROIs1970_fall_s2_29_p1042.png
ROIs1868_summer_s1_59_p1133.png,ROIs1868_summer_s2_59_p1133.png
ROIs1970_fall_s1_29_p486.png,ROIs1970_fall_s2_29_p486.png
ROIs1970_fall_s1_133_p552.png,ROIs1970_fall_s2_133_p552.png
ROIs1970_fall_s1_29_p401.png,ROIs1970_fall_s2_29_p401.png
ROIs1868_summer_s1_59_p1380.png,ROIs1868_summer_s2_59_p1380.png
ROIs1868_summer_s1_59_p554.png,ROIs1868_summer_s2_59_p554.png
ROIs1868_summer_s1_59_p750.png,ROIs1868_summer_s2_59_p750.png
ROIs1970_fall_s1_29_p32.png,ROIs1970_fall_s2_29_p32.png
ROIs1868_summer_s1_59_p1073.png,ROIs1868_summer_s2_59_p1073.png
ROIs1868_summer_s1_59_p1251.png,ROIs1868_summer_s2_59_p1251.png
ROIs1970_fall_s1_113_p26.png,ROIs1970_fall_s2_113_p26.png
ROIs1970_fall_s1_19_p495.png,ROIs1970_fall_s2_19_p495.png
ROIs1970_fall_s1_29_p48.png,ROIs1970_fall_s2_29_p48.png
ROIs1868_summer_s1_59_p349.png,ROIs1868_summer_s2_59_p349.png
ROIs1868_summer_s1_59_p1301.png,ROIs1868_summer_s2_59_p1301.png
ROIs1970_fall_s1_133_p1038.png,ROIs1970_fall_s2_133_p1038.png
ROIs1868_summer_s1_59_p104.png,ROIs1868_summer_s2_59_p104.png
ROIs1868_summer_s1_59_p1371.png,ROIs1868_summer_s2_59_p1371.png
ROIs1970_fall_s1_29_p161.png,ROIs1970_fall_s2_29_p161.png
ROIs1970_fall_s1_29_p1102.png,ROIs1970_fall_s2_29_p1102.png
ROIs1970_fall_s1_29_p810.png,ROIs1970_fall_s2_29_p810.png
ROIs1868_summer_s1_59_p497.png,ROIs1868_summer_s2_59_p497.png
ROIs1970_fall_s1_29_p685.png,ROIs1970_fall_s2_29_p685.png
ROIs1970_fall_s1_29_p652.png,ROIs1970_fall_s2_29_p652.png
ROIs1970_fall_s1_19_p682.png,ROIs1970_fall_s2_19_p682.png
ROIs1868_summer_s1_59_p917.png,ROIs1868_summer_s2_59_p917.png
ROIs1970_fall_s1_19_p572.png,ROIs1970_fall_s2_19_p572.png
ROIs1970_fall_s1_19_p116.png,ROIs1970_fall_s2_19_p116.png
ROIs1868_summer_s1_59_p1321.png,ROIs1868_summer_s2_59_p1321.png
ROIs1970_fall_s1_29_p661.png,ROIs1970_fall_s2_29_p661.png
ROIs1970_fall_s1_19_p414.png,ROIs1970_fall_s2_19_p414.png
ROIs1970_fall_s1_29_p494.png,ROIs1970_fall_s2_29_p494.png
ROIs1970_fall_s1_19_p439.png,ROIs1970_fall_s2_19_p439.png
ROIs1970_fall_s1_113_p325.png,ROIs1970_fall_s2_113_p325.png
ROIs1970_fall_s1_133_p354.png,ROIs1970_fall_s2_133_p354.png
ROIs1970_fall_s1_29_p1013.png,ROIs1970_fall_s2_29_p1013.png
ROIs1868_summer_s1_59_p75.png,ROIs1868_summer_s2_59_p75.png
ROIs1868_summer_s1_59_p771.png,ROIs1868_summer_s2_59_p771.png
ROIs1970_fall_s1_29_p83.png,ROIs1970_fall_s2_29_p83.png
ROIs1868_summer_s1_59_p227.png,ROIs1868_summer_s2_59_p227.png
ROIs1970_fall_s1_19_p792.png,ROIs1970_fall_s2_19_p792.png
ROIs1970_fall_s1_19_p945.png,ROIs1970_fall_s2_19_p945.png
ROIs1970_fall_s1_29_p1022.png,ROIs1970_fall_s2_29_p1022.png
ROIs1868_summer_s1_59_p478.png,ROIs1868_summer_s2_59_p478.png
ROIs1970_fall_s1_133_p1065.png,ROIs1970_fall_s2_133_p1065.png
ROIs1868_summer_s1_59_p427.png,ROIs1868_summer_s2_59_p427.png
ROIs1970_fall_s1_29_p726.png,ROIs1970_fall_s2_29_p726.png
ROIs1970_fall_s1_113_p94.png,ROIs1970_fall_s2_113_p94.png
ROIs1868_summer_s1_59_p713.png,ROIs1868_summer_s2_59_p713.png
ROIs1868_summer_s1_59_p1089.png,ROIs1868_summer_s2_59_p1089.png
ROIs1970_fall_s1_115_p142.png,ROIs1970_fall_s2_115_p142.png
ROIs1868_summer_s1_59_p896.png,ROIs1868_summer_s2_59_p896.png
ROIs1970_fall_s1_19_p482.png,ROIs1970_fall_s2_19_p482.png
ROIs1868_summer_s1_59_p642.png,ROIs1868_summer_s2_59_p642.png
ROIs1970_fall_s1_19_p586.png,ROIs1970_fall_s2_19_p586.png
ROIs1868_summer_s1_59_p1072.png,ROIs1868_summer_s2_59_p1072.png
ROIs1868_summer_s1_59_p548.png,ROIs1868_summer_s2_59_p548.png
ROIs1970_fall_s1_29_p155.png,ROIs1970_fall_s2_29_p155.png
ROIs1970_fall_s1_115_p93.png,ROIs1970_fall_s2_115_p93.png
ROIs1868_summer_s1_59_p319.png,ROIs1868_summer_s2_59_p319.png
ROIs1970_fall_s1_19_p788.png,ROIs1970_fall_s2_19_p788.png
ROIs1970_fall_s1_113_p46.png,ROIs1970_fall_s2_113_p46.png
ROIs1868_summer_s1_59_p263.png,ROIs1868_summer_s2_59_p263.png
ROIs1970_fall_s1_19_p768.png,ROIs1970_fall_s2_19_p768.png
ROIs1970_fall_s1_19_p206.png,ROIs1970_fall_s2_19_p206.png
ROIs1868_summer_s1_59_p236.png,ROIs1868_summer_s2_59_p236.png
ROIs1970_fall_s1_19_p593.png,ROIs1970_fall_s2_19_p593.png
ROIs1970_fall_s1_19_p497.png,ROIs1970_fall_s2_19_p497.png
ROIs1970_fall_s1_29_p16.png,ROIs1970_fall_s2_29_p16.png
ROIs1970_fall_s1_113_p318.png,ROIs1970_fall_s2_113_p318.png
ROIs1970_fall_s1_19_p841.png,ROIs1970_fall_s2_19_p841.png
ROIs1868_summer_s1_59_p1326.png,ROIs1868_summer_s2_59_p1326.png
ROIs1970_fall_s1_113_p397.png,ROIs1970_fall_s2_113_p397.png
ROIs1868_summer_s1_59_p483.png,ROIs1868_summer_s2_59_p483.png
ROIs1868_summer_s1_59_p633.png,ROIs1868_summer_s2_59_p633.png
ROIs1970_fall_s1_29_p270.png,ROIs1970_fall_s2_29_p270.png
ROIs1868_summer_s1_59_p900.png,ROIs1868_summer_s2_59_p900.png
ROIs1868_summer_s1_59_p78.png,ROIs1868_summer_s2_59_p78.png
ROIs1868_summer_s1_59_p24.png,ROIs1868_summer_s2_59_p24.png
ROIs1970_fall_s1_29_p957.png,ROIs1970_fall_s2_29_p957.png
ROIs1970_fall_s1_29_p20.png,ROIs1970_fall_s2_29_p20.png
ROIs1970_fall_s1_29_p519.png,ROIs1970_fall_s2_29_p519.png
ROIs1868_summer_s1_59_p788.png,ROIs1868_summer_s2_59_p788.png
ROIs1868_summer_s1_59_p685.png,ROIs1868_summer_s2_59_p685.png
ROIs1970_fall_s1_19_p281.png,ROIs1970_fall_s2_19_p281.png
ROIs1970_fall_s1_19_p596.png,ROIs1970_fall_s2_19_p596.png
ROIs1868_summer_s1_59_p473.png,ROIs1868_summer_s2_59_p473.png
ROIs1970_fall_s1_19_p715.png,ROIs1970_fall_s2_19_p715.png
ROIs1868_summer_s1_59_p147.png,ROIs1868_summer_s2_59_p147.png
ROIs1970_fall_s1_133_p400.png,ROIs1970_fall_s2_133_p400.png
ROIs1868_summer_s1_59_p755.png,ROIs1868_summer_s2_59_p755.png
ROIs1970_fall_s1_115_p619.png,ROIs1970_fall_s2_115_p619.png
ROIs1970_fall_s1_113_p206.png,ROIs1970_fall_s2_113_p206.png
ROIs1868_summer_s1_59_p1103.png,ROIs1868_summer_s2_59_p1103.png
ROIs1970_fall_s1_19_p811.png,ROIs1970_fall_s2_19_p811.png
ROIs1970_fall_s1_19_p193.png,ROIs1970_fall_s2_19_p193.png
ROIs1970_fall_s1_133_p33.png,ROIs1970_fall_s2_133_p33.png
ROIs1970_fall_s1_19_p460.png,ROIs1970_fall_s2_19_p460.png
ROIs1970_fall_s1_133_p5.png,ROIs1970_fall_s2_133_p5.png
ROIs1970_fall_s1_133_p425.png,ROIs1970_fall_s2_133_p425.png
ROIs1970_fall_s1_29_p437.png,ROIs1970_fall_s2_29_p437.png
ROIs1970_fall_s1_19_p246.png,ROIs1970_fall_s2_19_p246.png
ROIs1970_fall_s1_29_p407.png,ROIs1970_fall_s2_29_p407.png
ROIs1970_fall_s1_19_p669.png,ROIs1970_fall_s2_19_p669.png
ROIs1970_fall_s1_19_p74.png,ROIs1970_fall_s2_19_p74.png
ROIs1868_summer_s1_59_p26.png,ROIs1868_summer_s2_59_p26.png
ROIs1970_fall_s1_19_p585.png,ROIs1970_fall_s2_19_p585.png
ROIs1868_summer_s1_59_p574.png,ROIs1868_summer_s2_59_p574.png
ROIs1970_fall_s1_29_p597.png,ROIs1970_fall_s2_29_p597.png
ROIs1970_fall_s1_133_p814.png,ROIs1970_fall_s2_133_p814.png
ROIs1868_summer_s1_59_p718.png,ROIs1868_summer_s2_59_p718.png
ROIs1970_fall_s1_29_p987.png,ROIs1970_fall_s2_29_p987.png
ROIs1970_fall_s1_133_p551.png,ROIs1970_fall_s2_133_p551.png
ROIs1868_summer_s1_59_p453.png,ROIs1868_summer_s2_59_p453.png
ROIs1970_fall_s1_19_p851.png,ROIs1970_fall_s2_19_p851.png
ROIs1970_fall_s1_19_p80.png,ROIs1970_fall_s2_19_p80.png
ROIs1970_fall_s1_133_p1126.png,ROIs1970_fall_s2_133_p1126.png
ROIs1970_fall_s1_29_p418.png,ROIs1970_fall_s2_29_p418.png
ROIs1970_fall_s1_113_p566.png,ROIs1970_fall_s2_113_p566.png
ROIs1868_summer_s1_59_p492.png,ROIs1868_summer_s2_59_p492.png
ROIs1970_fall_s1_19_p895.png,ROIs1970_fall_s2_19_p895.png
ROIs1970_fall_s1_133_p1005.png,ROIs1970_fall_s2_133_p1005.png
ROIs1868_summer_s1_59_p324.png,ROIs1868_summer_s2_59_p324.png
ROIs1868_summer_s1_59_p809.png,ROIs1868_summer_s2_59_p809.png
ROIs1868_summer_s1_59_p1341.png,ROIs1868_summer_s2_59_p1341.png
ROIs1970_fall_s1_113_p362.png,ROIs1970_fall_s2_113_p362.png
ROIs1868_summer_s1_59_p496.png,ROIs1868_summer_s2_59_p496.png
ROIs1868_summer_s1_59_p210.png,ROIs1868_summer_s2_59_p210.png
ROIs1970_fall_s1_19_p537.png,ROIs1970_fall_s2_19_p537.png
ROIs1970_fall_s1_19_p564.png,ROIs1970_fall_s2_19_p564.png
ROIs1868_summer_s1_59_p165.png,ROIs1868_summer_s2_59_p165.png
ROIs1868_summer_s1_59_p145.png,ROIs1868_summer_s2_59_p145.png
ROIs1970_fall_s1_113_p219.png,ROIs1970_fall_s2_113_p219.png
ROIs1868_summer_s1_59_p160.png,ROIs1868_summer_s2_59_p160.png
ROIs1868_summer_s1_59_p1337.png,ROIs1868_summer_s2_59_p1337.png
ROIs1970_fall_s1_113_p263.png,ROIs1970_fall_s2_113_p263.png
ROIs1970_fall_s1_29_p964.png,ROIs1970_fall_s2_29_p964.png
ROIs1970_fall_s1_113_p11.png,ROIs1970_fall_s2_113_p11.png
ROIs1868_summer_s1_59_p791.png,ROIs1868_summer_s2_59_p791.png
ROIs1970_fall_s1_19_p183.png,ROIs1970_fall_s2_19_p183.png
ROIs1868_summer_s1_59_p845.png,ROIs1868_summer_s2_59_p845.png
ROIs1868_summer_s1_59_p1375.png,ROIs1868_summer_s2_59_p1375.png
ROIs1970_fall_s1_19_p111.png,ROIs1970_fall_s2_19_p111.png
ROIs1970_fall_s1_29_p213.png,ROIs1970_fall_s2_29_p213.png
ROIs1868_summer_s1_59_p334.png,ROIs1868_summer_s2_59_p334.png
ROIs1970_fall_s1_19_p763.png,ROIs1970_fall_s2_19_p763.png
ROIs1970_fall_s1_133_p243.png,ROIs1970_fall_s2_133_p243.png
ROIs1868_summer_s1_59_p792.png,ROIs1868_summer_s2_59_p792.png
ROIs1970_fall_s1_29_p92.png,ROIs1970_fall_s2_29_p92.png
ROIs1970_fall_s1_133_p123.png,ROIs1970_fall_s2_133_p123.png
ROIs1868_summer_s1_59_p715.png,ROIs1868_summer_s2_59_p715.png
ROIs1868_summer_s1_59_p864.png,ROIs1868_summer_s2_59_p864.png
ROIs1970_fall_s1_29_p694.png,ROIs1970_fall_s2_29_p694.png
ROIs1970_fall_s1_133_p149.png,ROIs1970_fall_s2_133_p149.png
ROIs1970_fall_s1_29_p174.png,ROIs1970_fall_s2_29_p174.png
ROIs1970_fall_s1_113_p447.png,ROIs1970_fall_s2_113_p447.png
ROIs1970_fall_s1_133_p998.png,ROIs1970_fall_s2_133_p998.png
ROIs1970_fall_s1_19_p436.png,ROIs1970_fall_s2_19_p436.png
ROIs1868_summer_s1_59_p253.png,ROIs1868_summer_s2_59_p253.png
ROIs1970_fall_s1_113_p200.png,ROIs1970_fall_s2_113_p200.png
ROIs1970_fall_s1_19_p888.png,ROIs1970_fall_s2_19_p888.png
ROIs1868_summer_s1_59_p1287.png,ROIs1868_summer_s2_59_p1287.png
ROIs1970_fall_s1_113_p205.png,ROIs1970_fall_s2_113_p205.png
ROIs1970_fall_s1_19_p705.png,ROIs1970_fall_s2_19_p705.png
ROIs1970_fall_s1_19_p621.png,ROIs1970_fall_s2_19_p621.png
ROIs1970_fall_s1_19_p124.png,ROIs1970_fall_s2_19_p124.png
ROIs1868_summer_s1_59_p582.png,ROIs1868_summer_s2_59_p582.png
ROIs1868_summer_s1_59_p267.png,ROIs1868_summer_s2_59_p267.png
ROIs1970_fall_s1_113_p194.png,ROIs1970_fall_s2_113_p194.png
ROIs1970_fall_s1_29_p235.png,ROIs1970_fall_s2_29_p235.png
ROIs1970_fall_s1_19_p172.png,ROIs1970_fall_s2_19_p172.png
ROIs1868_summer_s1_59_p1020.png,ROIs1868_summer_s2_59_p1020.png
ROIs1970_fall_s1_19_p252.png,ROIs1970_fall_s2_19_p252.png
ROIs1868_summer_s1_59_p862.png,ROIs1868_summer_s2_59_p862.png
ROIs1970_fall_s1_113_p267.png,ROIs1970_fall_s2_113_p267.png
ROIs1970_fall_s1_133_p914.png,ROIs1970_fall_s2_133_p914.png
ROIs1970_fall_s1_29_p331.png,ROIs1970_fall_s2_29_p331.png
ROIs1970_fall_s1_19_p105.png,ROIs1970_fall_s2_19_p105.png
ROIs1868_summer_s1_59_p1132.png,ROIs1868_summer_s2_59_p1132.png
ROIs1868_summer_s1_59_p760.png,ROIs1868_summer_s2_59_p760.png
ROIs1970_fall_s1_133_p461.png,ROIs1970_fall_s2_133_p461.png
ROIs1970_fall_s1_19_p584.png,ROIs1970_fall_s2_19_p584.png
ROIs1970_fall_s1_133_p9.png,ROIs1970_fall_s2_133_p9.png
ROIs1868_summer_s1_59_p839.png,ROIs1868_summer_s2_59_p839.png
ROIs1970_fall_s1_29_p510.png,ROIs1970_fall_s2_29_p510.png
ROIs1970_fall_s1_29_p603.png,ROIs1970_fall_s2_29_p603.png
ROIs1868_summer_s1_59_p286.png,ROIs1868_summer_s2_59_p286.png
ROIs1868_summer_s1_59_p742.png,ROIs1868_summer_s2_59_p742.png
ROIs1970_fall_s1_29_p202.png,ROIs1970_fall_s2_29_p202.png
ROIs1970_fall_s1_19_p901.png,ROIs1970_fall_s2_19_p901.png
ROIs1868_summer_s1_59_p329.png,ROIs1868_summer_s2_59_p329.png
ROIs1970_fall_s1_29_p75.png,ROIs1970_fall_s2_29_p75.png
ROIs1970_fall_s1_29_p266.png,ROIs1970_fall_s2_29_p266.png
ROIs1970_fall_s1_29_p728.png,ROIs1970_fall_s2_29_p728.png
ROIs1868_summer_s1_59_p76.png,ROIs1868_summer_s2_59_p76.png
ROIs1868_summer_s1_59_p1283.png,ROIs1868_summer_s2_59_p1283.png
ROIs1868_summer_s1_59_p875.png,ROIs1868_summer_s2_59_p875.png
ROIs1970_fall_s1_29_p1048.png,ROIs1970_fall_s2_29_p1048.png
ROIs1970_fall_s1_115_p231.png,ROIs1970_fall_s2_115_p231.png
ROIs1970_fall_s1_29_p253.png,ROIs1970_fall_s2_29_p253.png
ROIs1970_fall_s1_113_p333.png,ROIs1970_fall_s2_113_p333.png
ROIs1868_summer_s1_59_p509.png,ROIs1868_summer_s2_59_p509.png
ROIs1868_summer_s1_59_p1266.png,ROIs1868_summer_s2_59_p1266.png
ROIs1970_fall_s1_115_p65.png,ROIs1970_fall_s2_115_p65.png
ROIs1970_fall_s1_29_p745.png,ROIs1970_fall_s2_29_p745.png
ROIs1970_fall_s1_29_p380.png,ROIs1970_fall_s2_29_p380.png
ROIs1868_summer_s1_59_p292.png,ROIs1868_summer_s2_59_p292.png
ROIs1970_fall_s1_19_p453.png,ROIs1970_fall_s2_19_p453.png
ROIs1970_fall_s1_29_p484.png,ROIs1970_fall_s2_29_p484.png
ROIs1868_summer_s1_59_p260.png,ROIs1868_summer_s2_59_p260.png
ROIs1970_fall_s1_133_p268.png,ROIs1970_fall_s2_133_p268.png
ROIs1868_summer_s1_59_p940.png,ROIs1868_summer_s2_59_p940.png
ROIs1970_fall_s1_19_p500.png,ROIs1970_fall_s2_19_p500.png
ROIs1970_fall_s1_113_p465.png,ROIs1970_fall_s2_113_p465.png
ROIs1868_summer_s1_59_p979.png,ROIs1868_summer_s2_59_p979.png
ROIs1970_fall_s1_115_p236.png,ROIs1970_fall_s2_115_p236.png
ROIs1970_fall_s1_19_p904.png,ROIs1970_fall_s2_19_p904.png
ROIs1970_fall_s1_115_p242.png,ROIs1970_fall_s2_115_p242.png
ROIs1970_fall_s1_29_p478.png,ROIs1970_fall_s2_29_p478.png
ROIs1970_fall_s1_113_p268.png,ROIs1970_fall_s2_113_p268.png
ROIs1970_fall_s1_115_p33.png,ROIs1970_fall_s2_115_p33.png
ROIs1868_summer_s1_59_p1009.png,ROIs1868_summer_s2_59_p1009.png
ROIs1868_summer_s1_59_p986.png,ROIs1868_summer_s2_59_p986.png
ROIs1970_fall_s1_29_p301.png,ROIs1970_fall_s2_29_p301.png
ROIs1970_fall_s1_19_p432.png,ROIs1970_fall_s2_19_p432.png
ROIs1970_fall_s1_29_p596.png,ROIs1970_fall_s2_29_p596.png
ROIs1970_fall_s1_19_p897.png,ROIs1970_fall_s2_19_p897.png
ROIs1970_fall_s1_19_p709.png,ROIs1970_fall_s2_19_p709.png
ROIs1970_fall_s1_29_p384.png,ROIs1970_fall_s2_29_p384.png
ROIs1868_summer_s1_59_p576.png,ROIs1868_summer_s2_59_p576.png
ROIs1868_summer_s1_59_p443.png,ROIs1868_summer_s2_59_p443.png
ROIs1970_fall_s1_133_p786.png,ROIs1970_fall_s2_133_p786.png
ROIs1970_fall_s1_113_p100.png,ROIs1970_fall_s2_113_p100.png
ROIs1868_summer_s1_59_p628.png,ROIs1868_summer_s2_59_p628.png
ROIs1970_fall_s1_113_p257.png,ROIs1970_fall_s2_113_p257.png
ROIs1868_summer_s1_59_p672.png,ROIs1868_summer_s2_59_p672.png
ROIs1970_fall_s1_113_p340.png,ROIs1970_fall_s2_113_p340.png
ROIs1868_summer_s1_59_p641.png,ROIs1868_summer_s2_59_p641.png
ROIs1868_summer_s1_59_p920.png,ROIs1868_summer_s2_59_p920.png
ROIs1868_summer_s1_59_p351.png,ROIs1868_summer_s2_59_p351.png
ROIs1970_fall_s1_29_p667.png,ROIs1970_fall_s2_29_p667.png
ROIs1868_summer_s1_59_p340.png,ROIs1868_summer_s2_59_p340.png
ROIs1970_fall_s1_29_p653.png,ROIs1970_fall_s2_29_p653.png
ROIs1970_fall_s1_19_p73.png,ROIs1970_fall_s2_19_p73.png
ROIs1970_fall_s1_115_p159.png,ROIs1970_fall_s2_115_p159.png
ROIs1970_fall_s1_19_p578.png,ROIs1970_fall_s2_19_p578.png
ROIs1970_fall_s1_19_p665.png,ROIs1970_fall_s2_19_p665.png
ROIs1970_fall_s1_19_p965.png,ROIs1970_fall_s2_19_p965.png
ROIs1970_fall_s1_19_p175.png,ROIs1970_fall_s2_19_p175.png
ROIs1868_summer_s1_59_p52.png,ROIs1868_summer_s2_59_p52.png
ROIs1970_fall_s1_19_p971.png,ROIs1970_fall_s2_19_p971.png
ROIs1970_fall_s1_113_p184.png,ROIs1970_fall_s2_113_p184.png
ROIs1970_fall_s1_19_p882.png,ROIs1970_fall_s2_19_p882.png
ROIs1970_fall_s1_133_p402.png,ROIs1970_fall_s2_133_p402.png
ROIs1970_fall_s1_133_p262.png,ROIs1970_fall_s2_133_p262.png
ROIs1970_fall_s1_29_p239.png,ROIs1970_fall_s2_29_p239.png
ROIs1868_summer_s1_59_p722.png,ROIs1868_summer_s2_59_p722.png
ROIs1970_fall_s1_29_p872.png,ROIs1970_fall_s2_29_p872.png
ROIs1970_fall_s1_133_p913.png,ROIs1970_fall_s2_133_p913.png
ROIs1970_fall_s1_19_p282.png,ROIs1970_fall_s2_19_p282.png
ROIs1868_summer_s1_59_p987.png,ROIs1868_summer_s2_59_p987.png
ROIs1970_fall_s1_29_p990.png,ROIs1970_fall_s2_29_p990.png
ROIs1970_fall_s1_19_p852.png,ROIs1970_fall_s2_19_p852.png
ROIs1970_fall_s1_19_p975.png,ROIs1970_fall_s2_19_p975.png
ROIs1970_fall_s1_113_p258.png,ROIs1970_fall_s2_113_p258.png
ROIs1970_fall_s1_113_p463.png,ROIs1970_fall_s2_113_p463.png
ROIs1970_fall_s1_29_p1.png,ROIs1970_fall_s2_29_p1.png
ROIs1868_summer_s1_59_p682.png,ROIs1868_summer_s2_59_p682.png
ROIs1970_fall_s1_113_p12.png,ROIs1970_fall_s2_113_p12.png
ROIs1970_fall_s1_113_p509.png,ROIs1970_fall_s2_113_p509.png
ROIs1970_fall_s1_113_p242.png,ROIs1970_fall_s2_113_p242.png
ROIs1970_fall_s1_19_p141.png,ROIs1970_fall_s2_19_p141.png
ROIs1970_fall_s1_19_p891.png,ROIs1970_fall_s2_19_p891.png
ROIs1970_fall_s1_19_p623.png,ROIs1970_fall_s2_19_p623.png
ROIs1970_fall_s1_113_p286.png,ROIs1970_fall_s2_113_p286.png
ROIs1970_fall_s1_113_p391.png,ROIs1970_fall_s2_113_p391.png
ROIs1970_fall_s1_29_p526.png,ROIs1970_fall_s2_29_p526.png
ROIs1970_fall_s1_29_p897.png,ROIs1970_fall_s2_29_p897.png
ROIs1970_fall_s1_29_p744.png,ROIs1970_fall_s2_29_p744.png
ROIs1970_fall_s1_133_p579.png,ROIs1970_fall_s2_133_p579.png
ROIs1970_fall_s1_29_p254.png,ROIs1970_fall_s2_29_p254.png
ROIs1970_fall_s1_113_p317.png,ROIs1970_fall_s2_113_p317.png
ROIs1970_fall_s1_133_p578.png,ROIs1970_fall_s2_133_p578.png
ROIs1868_summer_s1_59_p441.png,ROIs1868_summer_s2_59_p441.png
ROIs1970_fall_s1_29_p579.png,ROIs1970_fall_s2_29_p579.png
ROIs1970_fall_s1_19_p20.png,ROIs1970_fall_s2_19_p20.png
ROIs1868_summer_s1_59_p593.png,ROIs1868_summer_s2_59_p593.png
ROIs1970_fall_s1_19_p927.png,ROIs1970_fall_s2_19_p927.png
ROIs1868_summer_s1_59_p73.png,ROIs1868_summer_s2_59_p73.png
ROIs1868_summer_s1_59_p1105.png,ROIs1868_summer_s2_59_p1105.png
ROIs1970_fall_s1_133_p976.png,ROIs1970_fall_s2_133_p976.png
ROIs1970_fall_s1_19_p967.png,ROIs1970_fall_s2_19_p967.png
ROIs1970_fall_s1_29_p378.png,ROIs1970_fall_s2_29_p378.png
ROIs1970_fall_s1_19_p400.png,ROIs1970_fall_s2_19_p400.png
ROIs1970_fall_s1_19_p567.png,ROIs1970_fall_s2_19_p567.png
ROIs1868_summer_s1_59_p552.png,ROIs1868_summer_s2_59_p552.png
ROIs1970_fall_s1_19_p69.png,ROIs1970_fall_s2_19_p69.png
ROIs1970_fall_s1_19_p922.png,ROIs1970_fall_s2_19_p922.png
ROIs1868_summer_s1_59_p1302.png,ROIs1868_summer_s2_59_p1302.png
ROIs1868_summer_s1_59_p1140.png,ROIs1868_summer_s2_59_p1140.png
ROIs1868_summer_s1_59_p681.png,ROIs1868_summer_s2_59_p681.png
ROIs1970_fall_s1_19_p223.png,ROIs1970_fall_s2_19_p223.png
ROIs1970_fall_s1_29_p778.png,ROIs1970_fall_s2_29_p778.png
ROIs1868_summer_s1_59_p49.png,ROIs1868_summer_s2_59_p49.png
ROIs1970_fall_s1_29_p899.png,ROIs1970_fall_s2_29_p899.png
ROIs1970_fall_s1_29_p274.png,ROIs1970_fall_s2_29_p274.png
ROIs1970_fall_s1_19_p95.png,ROIs1970_fall_s2_19_p95.png
ROIs1970_fall_s1_19_p519.png,ROIs1970_fall_s2_19_p519.png
ROIs1970_fall_s1_29_p534.png,ROIs1970_fall_s2_29_p534.png
ROIs1970_fall_s1_19_p679.png,ROIs1970_fall_s2_19_p679.png
ROIs1970_fall_s1_113_p69.png,ROIs1970_fall_s2_113_p69.png
ROIs1868_summer_s1_59_p1318.png,ROIs1868_summer_s2_59_p1318.png
ROIs1970_fall_s1_29_p626.png,ROIs1970_fall_s2_29_p626.png
ROIs1970_fall_s1_29_p506.png,ROIs1970_fall_s2_29_p506.png
ROIs1970_fall_s1_29_p624.png,ROIs1970_fall_s2_29_p624.png
ROIs1868_summer_s1_59_p345.png,ROIs1868_summer_s2_59_p345.png
ROIs1868_summer_s1_59_p380.png,ROIs1868_summer_s2_59_p380.png
ROIs1970_fall_s1_113_p310.png,ROIs1970_fall_s2_113_p310.png
ROIs1970_fall_s1_29_p748.png,ROIs1970_fall_s2_29_p748.png
ROIs1970_fall_s1_19_p194.png,ROIs1970_fall_s2_19_p194.png
ROIs1970_fall_s1_19_p71.png,ROIs1970_fall_s2_19_p71.png
ROIs1970_fall_s1_29_p727.png,ROIs1970_fall_s2_29_p727.png
ROIs1868_summer_s1_59_p404.png,ROIs1868_summer_s2_59_p404.png
ROIs1868_summer_s1_59_p1399.png,ROIs1868_summer_s2_59_p1399.png
ROIs1970_fall_s1_19_p373.png,ROIs1970_fall_s2_19_p373.png
ROIs1868_summer_s1_59_p1389.png,ROIs1868_summer_s2_59_p1389.png
ROIs1970_fall_s1_19_p83.png,ROIs1970_fall_s2_19_p83.png
ROIs1970_fall_s1_113_p259.png,ROIs1970_fall_s2_113_p259.png
ROIs1970_fall_s1_19_p858.png,ROIs1970_fall_s2_19_p858.png
ROIs1868_summer_s1_59_p764.png,ROIs1868_summer_s2_59_p764.png
ROIs1970_fall_s1_19_p727.png,ROIs1970_fall_s2_19_p727.png
ROIs1868_summer_s1_59_p1195.png,ROIs1868_summer_s2_59_p1195.png
ROIs1970_fall_s1_29_p573.png,ROIs1970_fall_s2_29_p573.png
ROIs1970_fall_s1_113_p22.png,ROIs1970_fall_s2_113_p22.png
ROIs1970_fall_s1_113_p140.png,ROIs1970_fall_s2_113_p140.png
ROIs1868_summer_s1_59_p1057.png,ROIs1868_summer_s2_59_p1057.png
ROIs1970_fall_s1_29_p780.png,ROIs1970_fall_s2_29_p780.png
ROIs1868_summer_s1_59_p285.png,ROIs1868_summer_s2_59_p285.png
ROIs1970_fall_s1_29_p468.png,ROIs1970_fall_s2_29_p468.png
ROIs1868_summer_s1_59_p946.png,ROIs1868_summer_s2_59_p946.png
ROIs1868_summer_s1_59_p816.png,ROIs1868_summer_s2_59_p816.png
ROIs1970_fall_s1_29_p467.png,ROIs1970_fall_s2_29_p467.png
ROIs1970_fall_s1_29_p426.png,ROIs1970_fall_s2_29_p426.png
ROIs1970_fall_s1_19_p850.png,ROIs1970_fall_s2_19_p850.png
ROIs1970_fall_s1_113_p113.png,ROIs1970_fall_s2_113_p113.png
ROIs1970_fall_s1_115_p244.png,ROIs1970_fall_s2_115_p244.png
ROIs1970_fall_s1_29_p11.png,ROIs1970_fall_s2_29_p11.png
